Date,Sales,Product,Category,Region,Quantity,Discount,Unit Price
2024-06-28,257.98,Bicycle,Sports,East,4,0,69.22
2024-06-28,542.37,Protein Powder,Sports,East,8,0,66.47
2024-06-29,952.6,Smart Watch,Electronics,Central,1,0.1,750.62
2024-06-29,97.21,Protein Powder,Sports,Central,1,0,82.57
2024-06-29,342.28,Comics,Books,South,9,0,30.81
2024-06-29,97.65,Science Book,Books,East,7,0.3,16.02
2024-06-29,202.08,Science Book,Books,North,5,0,31.92
2024-06-29,283.38,Dress,Clothing,South,3,0.05,78.44
2024-06-29,847.25,Tablet,Electronics,East,1,0,620.96
2024-06-29,430.89,Protein Powder,Sports,South,5,0,70.47
2024-06-29,176.58,Textbook,Books,East,10,0.25,20.55
2024-06-30,371.63,Yoga Mat,Sports,South,4,0.25,94.11
2024-06-30,472.48,Hoodie,Clothing,West,9,0,43.44
2024-06-30,166.52,Hoodie,Clothing,Central,3,0.3,62.28
2024-06-30,2375.33,Smartphone,Electronics,North,4,0,484.66
2024-06-30,209.96,Jeans,Clothing,Central,5,0.25,41.23
2024-06-30,106.21,Textbook,Books,North,3,0.1,30.33
2024-06-30,6114.26,Headphones,Electronics,South,7,0.1,763.21
2024-06-30,496.46,Laptop,Electronics,East,1,0,404.02
2024-06-30,706.64,Yoga Mat,Sports,South,9,0.05,66.71
2024-07-01,658.83,Protein Powder,Sports,Central,6,0.05,92.78
2024-07-01,1411.19,Smart Watch,Electronics,South,3,0.3,695.06
2024-07-01,150.62,Biography,Books,East,4,0.05,32.81
2024-07-01,63.47,Biography,Books,Central,3,0,22.29
2024-07-01,620.56,Hoodie,Clothing,East,9,0,65.83
2024-07-01,481.17,Jeans,Clothing,North,7,0,71.88
2024-07-02,150.77,Vacuum,Home & Kitchen,West,1,0.1,143.52
2024-07-02,296.64,Smartphone,Electronics,Central,1,0.25,407.87
2024-07-02,372.59,T-Shirt,Clothing,Central,4,0,90.52
2024-07-02,185.9,Cookbook,Books,Central,6,0.05,27.08
2024-07-02,517.03,Protein Powder,Sports,Central,7,0.25,79.37
2024-07-02,266.12,Dress,Clothing,West,7,0.2,37.82
2024-07-02,155.43,Sneakers,Clothing,East,2,0.2,86.82
2024-07-02,435.21,Yoga Mat,Sports,West,6,0.1,83.99
2024-07-02,146.73,Biography,Books,Central,5,0.2,34.33
2024-07-02,651.81,Hoodie,Clothing,South,8,0.15,89.38
2024-07-02,1901.12,Smart Watch,Electronics,East,6,0.25,389.57
2024-07-02,215.89,Biography,Books,East,10,0.1,19.14
2024-07-03,825.76,Dress,Clothing,North,9,0.3,106.05
2024-07-03,374.05,Dress,Clothing,East,5,0,74.98
2024-07-03,195.12,Running Shoes,Sports,North,5,0.1,41.61
2024-07-03,640.31,Jacket,Clothing,West,8,0,82.11
2024-07-03,195.11,Biography,Books,South,10,0.3,24.99
2024-07-03,694.71,Headphones,Electronics,North,1,0.25,789.77
2024-07-03,159.89,Jeans,Clothing,Central,5,0.3,36.18
2024-07-03,3522.16,Tablet,Electronics,South,8,0,407.95
2024-07-03,355.59,Yoga Mat,Sports,Central,7,0,54.04
2024-07-03,352.62,Fiction Novel,Books,Central,10,0,28.88
2024-07-03,288.83,Dumbbells,Sports,Central,4,0.05,77.78
2024-07-04,3713.76,Smartphone,Electronics,West,6,0,587.55
2024-07-04,2717.13,Laptop,Electronics,West,6,0.15,512.09
2024-07-04,292.32,Lamp,Home & Kitchen,West,4,0.3,108.92
2024-07-04,529.58,Camera,Electronics,West,1,0.2,693.48
2024-07-04,344.19,Air Fryer,Home & Kitchen,West,4,0.1,98.24
2024-07-04,79.51,Running Shoes,Sports,North,1,0.2,82.26
2024-07-04,134.89,Comics,Books,North,6,0,20.81
2024-07-05,1925.07,Camera,Electronics,South,5,0.15,427.61
2024-07-05,54.85,Comics,Books,Central,2,0.1,30.31
2024-07-05,149.81,Biography,Books,West,6,0.15,28.75
2024-07-05,1780.57,Headphones,Electronics,Central,4,0,414.89
2024-07-05,924.19,Blender,Home & Kitchen,South,9,0.1,100.47
2024-07-05,452.0,Running Shoes,Sports,Central,7,0,57.89
2024-07-05,3396.34,Smart Watch,Electronics,West,6,0,549.47
2024-07-05,417.23,Pillow,Home & Kitchen,North,4,0.05,88.23
2024-07-05,186.95,Running Shoes,Sports,East,6,0.2,39.95
2024-07-06,135.86,Dress,Clothing,Central,1,0,98.35
2024-07-06,843.49,Dumbbells,Sports,North,10,0.1,75.67
2024-07-06,1901.81,Camera,Electronics,South,2,0.1,697.18
2024-07-06,1584.88,Air Fryer,Home & Kitchen,West,10,0,106.64
2024-07-06,171.41,Science Book,Books,East,7,0.3,26.62
2024-07-06,458.24,T-Shirt,Clothing,West,4,0.15,103.76
2024-07-06,150.01,Dumbbells,Sports,West,2,0.15,75.73
2024-07-06,1912.66,Tablet,Electronics,North,4,0.25,485.43
2024-07-06,315.99,Textbook,Books,Central,6,0.05,39.14
2024-07-06,427.06,Jacket,Clothing,Central,7,0.25,70.52
2024-07-06,332.15,Textbook,Books,East,6,0,38.38
2024-07-06,3681.53,Smart Watch,Electronics,East,6,0,412.54
2024-07-07,191.19,Protein Powder,Sports,East,5,0.3,46.42
2024-07-07,624.65,Running Shoes,Sports,West,10,0,51.4
2024-07-07,171.69,Textbook,Books,West,5,0.3,38.0
2024-07-07,676.3,Bicycle,Sports,Central,7,0,72.77
2024-07-07,193.34,Biography,Books,West,4,0,31.95
2024-07-07,448.23,Coffee Maker,Home & Kitchen,Central,4,0,79.06
2024-07-07,86.38,Tennis Racket,Sports,Central,1,0.1,78.34
2024-07-07,96.47,Blender,Home & Kitchen,West,1,0.15,91.46
2024-07-07,933.68,Pillow,Home & Kitchen,South,8,0,101.83
2024-07-07,402.72,Air Fryer,Home & Kitchen,West,3,0.1,100.76
2024-07-07,333.52,Cookbook,Books,North,10,0,22.37
2024-07-08,2831.65,Smartphone,Electronics,West,9,0.3,360.9
2024-07-08,4478.99,Smartphone,Electronics,East,7,0,552.52
2024-07-08,3390.91,Smart Watch,Electronics,East,9,0.25,537.2
2024-07-08,47.74,Cookbook,Books,North,2,0.05,20.74
2024-07-08,321.51,Protein Powder,Sports,South,6,0.25,58.98
2024-07-08,327.57,Comics,Books,East,7,0,39.43
2024-07-08,208.6,Textbook,Books,North,9,0.2,27.1
2024-07-08,136.18,Comics,Books,Central,7,0.05,17.1
2024-07-08,457.95,Running Shoes,Sports,South,9,0,40.88
2024-07-09,258.87,Science Book,Books,East,10,0.1,30.47
2024-07-09,761.55,Vacuum,Home & Kitchen,West,6,0.1,125.68
2024-07-09,120.98,Fiction Novel,Books,East,4,0.1,26.82
2024-07-09,330.2,Jacket,Clothing,Central,6,0,56.68
2024-07-09,51.2,Textbook,Books,South,1,0,42.15
2024-07-10,519.73,Bicycle,Sports,South,5,0,93.58
2024-07-10,1851.05,Camera,Electronics,Central,3,0.15,714.32
2024-07-10,150.66,Cookbook,Books,North,5,0.2,33.99
2024-07-10,40.27,Running Shoes,Sports,Central,1,0,35.53
2024-07-10,231.32,Jeans,Clothing,North,6,0.1,45.58
2024-07-11,3443.09,Tablet,Electronics,West,6,0.1,547.58
2024-07-11,683.54,Dress,Clothing,West,9,0,66.04
2024-07-11,1020.44,Dress,Clothing,West,10,0.05,89.48
2024-07-11,804.92,Jeans,Clothing,East,7,0.1,103.58
2024-07-11,1879.85,Laptop,Electronics,Central,5,0.15,408.51
2024-07-11,100.87,Fiction Novel,Books,West,3,0.15,41.53
2024-07-11,15.53,Cookbook,Books,North,1,0.3,21.41
2024-07-12,439.94,Hoodie,Clothing,South,7,0,62.54
2024-07-12,136.2,Cookbook,Books,East,5,0,27.88
2024-07-12,2900.4,Smartphone,Electronics,Central,5,0.2,668.21
2024-07-12,517.26,Dress,Clothing,East,5,0,84.59
2024-07-12,1021.18,Bicycle,Sports,South,9,0,92.28
2024-07-12,646.21,Jacket,Clothing,South,6,0.1,99.11
2024-07-12,309.69,Pillow,Home & Kitchen,West,3,0.3,127.62
2024-07-12,193.1,Comics,Books,North,8,0.3,35.81
2024-07-12,757.79,Sneakers,Clothing,East,8,0,93.25
2024-07-12,459.19,Coffee Maker,Home & Kitchen,West,5,0.3,107.37
2024-07-13,2695.44,Tablet,Electronics,Central,3,0,631.73
2024-07-13,426.57,Air Fryer,Home & Kitchen,West,6,0,55.5
2024-07-13,780.6,Camera,Electronics,West,2,0.15,321.68
2024-07-13,90.5,Science Book,Books,West,3,0,24.85
2024-07-13,601.85,Lamp,Home & Kitchen,East,7,0.1,77.7
2024-07-13,373.44,Sneakers,Clothing,North,6,0,54.3
2024-07-13,232.28,Hoodie,Clothing,South,2,0,77.4
2024-07-13,107.88,Running Shoes,Sports,South,1,0.15,91.11
2024-07-14,4352.82,Laptop,Electronics,South,5,0.05,612.37
2024-07-14,123.01,Dumbbells,Sports,West,3,0.15,34.66
2024-07-14,770.22,Pillow,Home & Kitchen,East,7,0.3,126.62
2024-07-14,222.84,Cookbook,Books,West,6,0.25,37.0
2024-07-14,344.07,Jeans,Clothing,Central,4,0.1,79.37
2024-07-14,1471.76,Smart Watch,Electronics,East,2,0.3,794.39
2024-07-14,401.33,Biography,Books,West,9,0.3,42.63
2024-07-14,2713.36,Camera,Electronics,Central,6,0.3,530.44
2024-07-14,47.66,Biography,Books,South,1,0,35.46
2024-07-14,776.17,Running Shoes,Sports,East,10,0.3,89.58
2024-07-14,6152.84,Headphones,Electronics,East,6,0,739.32
2024-07-14,54.41,Comics,Books,West,1,0,41.88
2024-07-15,457.89,Running Shoes,Sports,East,9,0.15,62.83
2024-07-15,110.42,Bicycle,Sports,North,3,0.15,35.28
2024-07-15,800.11,T-Shirt,Clothing,East,7,0,93.11
2024-07-15,121.21,Blender,Home & Kitchen,Central,1,0.1,108.75
2024-07-15,420.96,Vacuum,Home & Kitchen,West,4,0,106.93
2024-07-15,635.19,Air Fryer,Home & Kitchen,North,8,0,70.61
2024-07-15,319.85,Smart Watch,Electronics,Central,1,0,335.23
2024-07-15,282.43,Dress,Clothing,West,3,0,79.95
2024-07-15,347.02,Protein Powder,Sports,East,3,0,91.95
2024-07-15,161.7,Textbook,Books,West,5,0,29.5
2024-07-15,157.74,Dumbbells,Sports,East,3,0.2,62.24
2024-07-16,129.58,Dumbbells,Sports,North,4,0,33.75
2024-07-16,68.31,Fiction Novel,Books,Central,4,0.15,20.35
2024-07-16,411.17,Yoga Mat,Sports,North,8,0.2,52.48
2024-07-17,233.95,T-Shirt,Clothing,Central,7,0.1,37.74
2024-07-17,448.43,T-Shirt,Clothing,West,8,0,46.1
2024-07-17,495.96,Vacuum,Home & Kitchen,East,5,0,93.52
2024-07-17,365.06,Fiction Novel,Books,West,8,0.05,43.78
2024-07-17,175.03,Biography,Books,Central,10,0.1,19.94
2024-07-17,3144.37,Laptop,Electronics,North,8,0,356.91
2024-07-17,1213.51,Vacuum,Home & Kitchen,Central,9,0,117.12
2024-07-18,2750.98,Camera,Electronics,East,7,0.2,416.57
2024-07-18,562.47,Protein Powder,Sports,East,8,0.25,82.92
2024-07-18,553.04,Hoodie,Clothing,South,7,0.15,81.25
2024-07-18,308.52,Vacuum,Home & Kitchen,Central,2,0,128.01
2024-07-18,990.14,Protein Powder,Sports,Central,10,0.05,88.33
2024-07-18,272.92,Biography,Books,East,9,0.2,36.49
2024-07-18,53.91,T-Shirt,Clothing,Central,1,0.05,56.81
2024-07-18,895.28,T-Shirt,Clothing,East,10,0,94.88
2024-07-18,15.46,Fiction Novel,Books,North,1,0.25,19.62
2024-07-18,484.06,Vacuum,Home & Kitchen,East,4,0.2,125.99
2024-07-19,82.57,Science Book,Books,Central,3,0,25.24
2024-07-19,46.72,Hoodie,Clothing,South,1,0.15,49.86
2024-07-19,6384.95,Headphones,Electronics,South,7,0.05,786.59
2024-07-19,946.35,Yoga Mat,Sports,East,9,0,94.59
2024-07-20,44.89,Comics,Books,North,2,0.15,19.99
2024-07-20,101.97,Air Fryer,Home & Kitchen,South,1,0.15,86.19
2024-07-20,31.44,Textbook,Books,South,2,0.25,18.0
2024-07-20,48.04,Biography,Books,North,1,0,31.94
2024-07-20,195.97,Textbook,Books,West,4,0,42.39
2024-07-20,334.87,Dress,Clothing,West,4,0.25,95.62
2024-07-20,3768.8,Headphones,Electronics,North,7,0.3,558.43
2024-07-20,181.83,Vacuum,Home & Kitchen,East,2,0.05,75.92
2024-07-20,828.9,Tennis Racket,Sports,West,9,0.05,70.57
2024-07-20,262.83,Blender,Home & Kitchen,East,3,0.25,78.48
2024-07-20,849.72,Bicycle,Sports,Central,8,0.05,80.35
2024-07-21,541.02,Coffee Maker,Home & Kitchen,West,7,0,51.26
2024-07-21,63.54,Hoodie,Clothing,West,1,0,43.19
2024-07-21,1255.2,Pillow,Home & Kitchen,North,8,0,124.42
2024-07-21,5195.31,Smart Watch,Electronics,Central,7,0.05,663.33
2024-07-21,7651.52,Camera,Electronics,East,8,0,761.88
2024-07-21,134.72,Running Shoes,Sports,North,2,0.15,56.85
2024-07-21,316.93,Jeans,Clothing,Central,5,0,42.6
2024-07-21,256.25,Protein Powder,Sports,North,7,0.3,45.22
2024-07-21,50.65,Textbook,Books,North,4,0.3,15.8
2024-07-21,1926.78,Camera,Electronics,Central,4,0.05,412.05
2024-07-21,174.05,Dumbbells,Sports,West,4,0.3,54.23
2024-07-21,873.91,Running Shoes,Sports,West,10,0.05,74.51
2024-07-22,184.26,Pillow,Home & Kitchen,East,2,0.25,115.57
2024-07-22,1648.52,Smart Watch,Electronics,West,5,0.2,400.36
2024-07-22,174.29,Blender,Home & Kitchen,Central,4,0.3,61.45
2024-07-22,119.52,Lamp,Home & Kitchen,West,1,0,105.99
2024-07-22,341.53,Coffee Maker,Home & Kitchen,West,3,0,101.77
2024-07-23,397.94,Lamp,Home & Kitchen,South,7,0.25,61.43
2024-07-23,510.11,T-Shirt,Clothing,South,6,0,73.53
2024-07-23,340.49,Running Shoes,Sports,West,7,0,47.71
2024-07-23,1657.68,Smart Watch,Electronics,West,5,0.25,411.07
2024-07-23,599.34,Jeans,Clothing,East,7,0.2,96.83
2024-07-23,516.16,Coffee Maker,Home & Kitchen,West,10,0.25,65.09
2024-07-23,244.26,Fiction Novel,Books,South,6,0,35.63
2024-07-23,323.8,Air Fryer,Home & Kitchen,East,8,0.15,50.8
2024-07-24,762.68,Vacuum,Home & Kitchen,East,6,0,116.09
2024-07-24,246.57,Cookbook,Books,Central,8,0,30.53
2024-07-24,449.41,T-Shirt,Clothing,South,8,0.25,67.37
2024-07-25,464.06,Jacket,Clothing,Central,5,0,74.93
2024-07-25,876.4,Blender,Home & Kitchen,East,9,0.2,99.53
2024-07-25,204.15,Jacket,Clothing,South,5,0.2,43.77
2024-07-25,243.25,Air Fryer,Home & Kitchen,West,2,0,125.51
2024-07-25,79.34,Protein Powder,Sports,North,1,0.1,76.17
2024-07-25,57.17,Science Book,Books,Central,2,0.3,33.88
2024-07-26,588.99,Lamp,Home & Kitchen,East,5,0,101.77
2024-07-26,86.35,Dress,Clothing,West,2,0.25,45.75
2024-07-26,8342.13,Tablet,Electronics,West,9,0.05,807.62
2024-07-26,143.78,Yoga Mat,Sports,Central,2,0.1,77.96
2024-07-26,267.54,Tennis Racket,Sports,North,9,0.05,33.13
2024-07-26,257.46,Bicycle,Sports,South,3,0,70.37
2024-07-27,3188.74,Smart Watch,Electronics,Central,7,0.1,445.93
2024-07-27,502.7,Dumbbells,Sports,West,7,0,49.62
2024-07-27,358.93,Lamp,Home & Kitchen,West,3,0,98.37
2024-07-27,202.99,Cookbook,Books,West,3,0,44.72
2024-07-27,1008.38,Yoga Mat,Sports,East,10,0,68.89
2024-07-27,88.8,Bicycle,Sports,North,1,0,79.13
2024-07-27,264.76,Dress,Clothing,Central,3,0.2,75.32
2024-07-28,108.47,Hoodie,Clothing,South,1,0.05,101.4
2024-07-28,1630.3,Laptop,Electronics,Central,2,0.2,755.8
2024-07-28,662.1,Jeans,Clothing,South,10,0.2,69.65
2024-07-28,1173.95,Air Fryer,Home & Kitchen,North,6,0,129.72
2024-07-28,115.0,Yoga Mat,Sports,West,1,0,88.33
2024-07-28,805.49,Sneakers,Clothing,South,10,0,58.19
2024-07-28,404.7,Science Book,Books,East,9,0.05,38.07
2024-07-28,280.86,Hoodie,Clothing,West,4,0.3,76.28
2024-07-28,870.83,Lamp,Home & Kitchen,East,6,0,106.46
2024-07-28,514.06,Jeans,Clothing,East,6,0.3,97.14
2024-07-29,324.11,Protein Powder,Sports,South,5,0.05,59.4
2024-07-29,161.22,Yoga Mat,Sports,West,2,0,76.73
2024-07-29,154.5,Running Shoes,Sports,East,4,0,34.22
2024-07-29,7946.89,Tablet,Electronics,Central,10,0,631.39
2024-07-29,434.12,Tennis Racket,Sports,North,7,0.15,63.89
2024-07-30,5509.27,Smartphone,Electronics,West,10,0.3,691.6
2024-07-30,4616.02,Tablet,Electronics,East,5,0,767.95
2024-07-30,427.65,Bicycle,Sports,North,8,0.3,74.34
2024-07-30,347.51,Tennis Racket,Sports,Central,8,0.1,50.85
2024-07-30,2271.16,Smart Watch,Electronics,South,7,0.3,369.28
2024-07-31,329.51,Yoga Mat,Sports,West,3,0,98.16
2024-07-31,241.88,Tablet,Electronics,West,1,0.25,313.38
2024-07-31,545.13,Hoodie,Clothing,East,8,0,59.15
2024-07-31,615.27,Dumbbells,Sports,East,6,0.15,98.63
2024-07-31,194.15,Biography,Books,North,9,0,23.06
2024-07-31,121.42,Pillow,Home & Kitchen,Central,2,0.05,60.26
2024-07-31,433.53,Jacket,Clothing,South,5,0.1,80.69
2024-07-31,2125.37,Laptop,Electronics,South,6,0,332.69
2024-08-01,257.71,Jacket,Clothing,East,7,0.15,39.64
2024-08-01,83.75,Comics,Books,West,3,0.3,40.13
2024-08-01,632.09,Vacuum,Home & Kitchen,West,4,0,139.45
2024-08-01,240.81,Dumbbells,Sports,East,8,0.3,41.71
2024-08-01,59.39,Yoga Mat,Sports,North,1,0.2,80.26
2024-08-01,139.58,Cookbook,Books,North,9,0.1,15.43
2024-08-01,138.3,T-Shirt,Clothing,South,3,0.15,50.02
2024-08-01,363.25,Running Shoes,Sports,East,8,0.2,49.45
2024-08-01,305.69,Sneakers,Clothing,West,7,0.25,60.78
2024-08-01,385.3,Air Fryer,Home & Kitchen,South,6,0.3,96.86
2024-08-02,601.34,Tennis Racket,Sports,North,7,0.1,83.31
2024-08-02,229.53,Running Shoes,Sports,Central,3,0.1,76.42
2024-08-02,129.88,Running Shoes,Sports,North,4,0,35.97
2024-08-02,353.23,Air Fryer,Home & Kitchen,West,5,0.05,80.69
2024-08-02,107.27,Biography,Books,Central,6,0.1,19.09
2024-08-02,282.39,Tennis Racket,Sports,East,8,0,33.4
2024-08-02,491.02,Air Fryer,Home & Kitchen,North,6,0.2,111.97
2024-08-02,493.76,Dress,Clothing,North,7,0.15,79.44
2024-08-02,4389.51,Smart Watch,Electronics,North,10,0,482.71
2024-08-03,461.82,Pillow,Home & Kitchen,Central,6,0.1,79.27
2024-08-03,221.42,Bicycle,Sports,North,4,0,49.25
2024-08-03,682.17,Protein Powder,Sports,Central,8,0.25,88.91
2024-08-03,1236.41,Smart Watch,Electronics,North,2,0.2,655.47
2024-08-03,126.83,Cookbook,Books,South,7,0.1,16.55
2024-08-03,2831.34,Smart Watch,Electronics,Central,6,0.25,595.95
2024-08-03,1015.69,Blender,Home & Kitchen,West,10,0.25,121.89
2024-08-03,398.87,Dumbbells,Sports,East,8,0.3,58.77
2024-08-03,372.87,Hoodie,Clothing,Central,7,0,41.87
2024-08-03,478.92,Protein Powder,Sports,West,8,0.15,58.28
2024-08-04,169.98,Tennis Racket,Sports,South,2,0.2,85.1
2024-08-04,963.16,Hoodie,Clothing,North,8,0,96.28
2024-08-04,562.79,Tablet,Electronics,South,2,0.2,342.45
2024-08-05,95.33,Cookbook,Books,North,3,0.3,42.2
2024-08-05,438.0,Air Fryer,Home & Kitchen,Central,6,0.25,99.62
2024-08-05,176.0,Air Fryer,Home & Kitchen,Central,2,0.2,109.48
2024-08-05,403.12,T-Shirt,Clothing,West,9,0.05,53.41
2024-08-05,340.25,Protein Powder,Sports,South,6,0.1,71.38
2024-08-05,426.03,Hoodie,Clothing,East,6,0,77.98
2024-08-05,131.7,Pillow,Home & Kitchen,Central,1,0,140.6
2024-08-05,265.71,Vacuum,Home & Kitchen,North,2,0,121.52
2024-08-06,250.81,Blender,Home & Kitchen,East,2,0.1,135.4
2024-08-06,176.69,Running Shoes,Sports,South,3,0,65.72
2024-08-06,293.57,Headphones,Electronics,East,1,0,340.04
2024-08-06,129.02,Fiction Novel,Books,West,7,0.1,21.97
2024-08-06,44.79,Jacket,Clothing,West,1,0.2,49.06
2024-08-06,326.61,Jeans,Clothing,East,7,0.2,56.0
2024-08-06,65.87,Bicycle,Sports,West,1,0.15,86.56
2024-08-06,609.23,Pillow,Home & Kitchen,North,5,0.05,113.09
2024-08-06,1695.75,Headphones,Electronics,South,4,0.3,631.02
2024-08-06,516.59,Pillow,Home & Kitchen,East,9,0.2,82.91
2024-08-07,349.05,Jacket,Clothing,East,8,0,47.07
2024-08-07,187.4,Pillow,Home & Kitchen,East,4,0.2,52.36
2024-08-07,242.29,Smartphone,Electronics,Central,1,0.15,272.3
2024-08-07,484.31,Dumbbells,Sports,West,6,0,88.81
2024-08-07,551.0,Smart Watch,Electronics,West,1,0.2,676.09
2024-08-08,262.12,Jacket,Clothing,East,6,0.3,64.93
2024-08-08,205.44,Yoga Mat,Sports,Central,3,0.05,69.73
2024-08-08,195.76,Cookbook,Books,Central,7,0,32.4
2024-08-08,970.22,Pillow,Home & Kitchen,East,8,0.05,116.3
2024-08-08,629.04,Sneakers,Clothing,North,8,0,80.91
2024-08-08,67.94,Fiction Novel,Books,Central,5,0.1,15.3
2024-08-09,1408.14,Laptop,Electronics,West,6,0.2,278.38
2024-08-09,308.65,Cookbook,Books,East,9,0,32.86
2024-08-09,860.48,Lamp,Home & Kitchen,West,10,0,95.7
2024-08-09,47.02,Jacket,Clothing,South,1,0,54.15
2024-08-09,478.28,Hoodie,Clothing,North,10,0,43.56
2024-08-09,210.54,Running Shoes,Sports,North,4,0.05,58.2
2024-08-09,4401.68,Camera,Electronics,North,5,0,800.3
2024-08-09,83.47,Sneakers,Clothing,West,2,0,45.62
2024-08-10,94.05,Comics,Books,North,5,0,15.06
2024-08-10,237.11,Air Fryer,Home & Kitchen,South,3,0,73.08
2024-08-10,351.84,T-Shirt,Clothing,South,4,0,85.78
2024-08-10,5392.14,Smartphone,Electronics,South,8,0,554.27
2024-08-10,222.67,Jacket,Clothing,South,6,0.25,40.42
2024-08-10,202.62,Jacket,Clothing,South,3,0.2,79.5
2024-08-10,183.44,Textbook,Books,South,10,0.3,23.42
2024-08-10,37.96,Textbook,Books,East,1,0.3,41.99
2024-08-10,1038.75,Running Shoes,Sports,West,10,0.05,94.64
2024-08-10,149.03,Coffee Maker,Home & Kitchen,Central,4,0.25,48.03
2024-08-10,2262.34,Headphones,Electronics,South,4,0,473.43
2024-08-11,4295.67,Camera,Electronics,East,7,0,523.74
2024-08-11,162.29,Comics,Books,South,7,0,20.61
2024-08-11,639.76,Protein Powder,Sports,Central,10,0.25,64.07
2024-08-11,188.3,Sneakers,Clothing,South,5,0.3,49.99
2024-08-11,872.45,Vacuum,Home & Kitchen,South,10,0,63.36
2024-08-11,791.02,Dumbbells,Sports,South,9,0,80.57
2024-08-12,232.98,Hoodie,Clothing,South,4,0,60.33
2024-08-12,413.9,Comics,Books,North,10,0.1,40.85
2024-08-12,2036.06,Camera,Electronics,North,5,0,431.62
2024-08-12,133.36,Jeans,Clothing,Central,3,0.15,54.12
2024-08-12,2474.59,Smart Watch,Electronics,Central,4,0.05,580.65
2024-08-12,817.55,Coffee Maker,Home & Kitchen,East,7,0.05,135.25
2024-08-12,221.17,Cookbook,Books,North,6,0.15,42.69
2024-08-12,536.37,Jeans,Clothing,Central,8,0.15,72.61
2024-08-13,285.58,Yoga Mat,Sports,East,4,0.1,83.32
2024-08-13,96.01,Cookbook,Books,Central,6,0,16.78
2024-08-13,90.64,Science Book,Books,South,3,0.05,37.23
2024-08-13,293.52,Fiction Novel,Books,Central,7,0,41.22
2024-08-14,707.21,Lamp,Home & Kitchen,East,7,0.1,113.4
2024-08-14,150.33,Blender,Home & Kitchen,Central,2,0.05,73.81
2024-08-14,251.07,Cookbook,Books,North,9,0.2,34.14
2024-08-14,189.49,Dress,Clothing,North,3,0,59.97
2024-08-14,278.09,Pillow,Home & Kitchen,East,2,0,124.41
2024-08-14,296.57,Air Fryer,Home & Kitchen,West,3,0,110.72
2024-08-14,145.15,Textbook,Books,West,9,0.1,15.79
2024-08-14,408.31,Lamp,Home & Kitchen,West,5,0.05,94.45
2024-08-14,621.85,Blender,Home & Kitchen,East,6,0,120.93
2024-08-14,399.57,Air Fryer,Home & Kitchen,South,3,0,141.92
2024-08-14,214.33,Jacket,Clothing,North,4,0.15,70.45
2024-08-14,95.24,Blender,Home & Kitchen,North,1,0.15,106.43
2024-08-15,731.38,Dumbbells,Sports,North,10,0.15,93.3
2024-08-15,2588.29,Camera,Electronics,South,3,0,805.35
2024-08-15,129.88,Cookbook,Books,Central,8,0.3,23.45
2024-08-15,79.95,Textbook,Books,West,5,0.3,23.45
2024-08-15,73.99,T-Shirt,Clothing,West,1,0,69.13
2024-08-15,621.81,Camera,Electronics,North,2,0.1,343.01
2024-08-15,5426.91,Tablet,Electronics,West,10,0,615.69
2024-08-15,710.56,Running Shoes,Sports,East,10,0,76.09
2024-08-15,62.22,Yoga Mat,Sports,North,1,0.05,62.0
2024-08-16,286.36,Dumbbells,Sports,North,5,0.05,70.52
2024-08-16,76.23,Cookbook,Books,North,5,0,17.57
2024-08-16,1014.74,Camera,Electronics,East,4,0.15,310.52
2024-08-16,2747.97,Smartphone,Electronics,North,6,0.3,663.09
2024-08-16,272.51,Coffee Maker,Home & Kitchen,West,7,0.2,49.48
2024-08-16,190.1,Pillow,Home & Kitchen,North,5,0.3,59.14
2024-08-16,535.61,Tablet,Electronics,West,1,0,576.08
2024-08-17,58.66,Textbook,Books,North,3,0.05,16.95
2024-08-17,577.62,Laptop,Electronics,East,2,0.2,333.44
2024-08-17,159.02,Fiction Novel,Books,East,4,0.05,37.54
2024-08-17,6900.84,Headphones,Electronics,North,7,0,790.28
2024-08-17,154.36,Science Book,Books,East,6,0,21.46
2024-08-18,553.28,Smartphone,Electronics,South,1,0.15,506.9
2024-08-18,586.91,Protein Powder,Sports,East,6,0,86.7
2024-08-18,5927.97,Smart Watch,Electronics,Central,7,0,658.37
2024-08-18,91.76,Comics,Books,Central,3,0.05,24.53
2024-08-18,52.77,Fiction Novel,Books,North,1,0.05,42.68
2024-08-18,25.77,Yoga Mat,Sports,East,1,0.3,34.7
2024-08-18,505.99,Running Shoes,Sports,North,10,0,41.96
2024-08-18,243.88,Cookbook,Books,North,6,0.1,36.3
2024-08-18,622.32,Air Fryer,Home & Kitchen,South,5,0,115.94
2024-08-18,177.62,Cookbook,Books,South,8,0.2,22.29
2024-08-19,78.61,Cookbook,Books,Central,2,0,41.36
2024-08-19,304.81,Sneakers,Clothing,South,8,0.1,46.69
2024-08-19,267.31,Textbook,Books,West,8,0.05,33.53
2024-08-19,30.8,Textbook,Books,Central,2,0,15.35
2024-08-19,710.41,Jacket,Clothing,North,9,0.05,79.9
2024-08-19,3080.75,Camera,Electronics,South,4,0,670.89
2024-08-19,32.91,Biography,Books,South,1,0.05,31.86
2024-08-19,38.24,Fiction Novel,Books,West,3,0.25,15.48
2024-08-19,141.73,Sneakers,Clothing,East,2,0.2,84.9
2024-08-20,4751.35,Camera,Electronics,Central,7,0.2,783.6
